,Close,High,Low,Open,Volume
,^KS200,^KS200,^KS200,^KS200,^KS200
Date,,,,,
2001-12-19,80.79000091552734,81.63999938964844,80.22000122070312,81.44000244140625,465700000.0
2001-12-20,83.04000091552734,83.3499984741211,80.16000366210938,81.0999984741211,346900000.0
2001-12-21,80.43000030517578,81.61000061035156,80.0,81.41000366210938,210300000.0
2001-12-24,80.69999694824219,81.8499984741211,80.12000274658203,80.81999969482422,271900000.0
2001-12-25,,,,,
2001-12-26,81.76000213623047,81.91999816894531,81.05999755859375,81.22000122070312,408900000.0
2001-12-27,83.70999908447266,84.27999877929688,80.73999786376953,81.29000091552734,380700000.0
2001-12-28,86.97000122070312,87.29000091552734,85.30000305175781,85.30000305175781,357900000.0
2001-12-31,,,,,
2002-01-01,,,,,
2002-01-02,91.18000030517578,91.1999969482422,86.47000122070312,87.5,431400000.0
2002-01-03,91.5199966430664,92.61000061035156,90.83000183105467,91.41999816894533,544200000.0
2002-01-04,94.23999786376952,94.6999969482422,93.16000366210938,93.80999755859376,428100000.0
2002-01-07,94.56999969482422,95.43000030517578,92.43000030517578,94.25,511600000.0
2002-01-08,92.20999908447266,94.33999633789062,92.20999908447266,93.9800033569336,504900000.0
2002-01-09,94.44000244140624,94.44000244140624,91.4499969482422,91.83999633789062,690700000.0
2002-01-10,90.97000122070312,94.26000213623048,90.97000122070312,93.87000274658205,769500000.0
2002-01-11,90.95999908447266,92.94000244140624,89.81999969482422,92.2300033569336,527000000.0
2002-01-14,93.3499984741211,93.3499984741211,90.18000030517578,90.18000030517578,539800000.0
2002-01-15,89.9800033569336,91.83000183105467,89.62000274658203,91.83000183105467,528400000.0
2002-01-16,88.98999786376953,90.69000244140624,88.98999786376953,89.93000030517578,389700000.0
2002-01-17,89.2699966430664,89.6500015258789,87.37000274658203,88.0199966430664,554600000.0
2002-01-18,88.62999725341797,89.9000015258789,88.19000244140625,89.18000030517578,391900000.0
2002-01-21,89.72000122070312,89.72000122070312,87.62999725341797,88.12999725341797,360400000.0
2002-01-22,90.63999938964844,91.51000213623048,89.70999908447266,90.25,520800000.0
2002-01-23,92.9000015258789,92.93000030517578,89.30000305175781,89.45999908447266,373700000.0
2002-01-24,94.87999725341795,95.62999725341795,93.5999984741211,93.80999755859376,452000000.0
2002-01-25,97.05999755859376,98.4000015258789,95.9499969482422,96.37999725341795,497200000.0
2002-01-28,97.41999816894533,98.69000244140624,96.63999938964844,98.69000244140624,446800000.0
2002-01-29,96.4800033569336,97.81999969482422,95.9499969482422,97.3499984741211,395900000.0
2002-01-30,93.33999633789062,94.56999969482422,92.83999633789062,93.1999969482422,513800000.0
2002-01-31,92.98999786376952,94.9000015258789,92.30999755859376,94.7699966430664,446400000.0
2002-02-01,92.45999908447266,94.81999969482422,91.98999786376952,94.23999786376952,460900000.0
2002-02-04,91.01000213623048,93.1500015258789,90.80999755859376,92.31999969482422,336200000.0
2002-02-05,92.33999633789062,92.33999633789062,89.5999984741211,89.80999755859375,324200000.0
2002-02-06,92.47000122070312,92.9800033569336,91.76000213623048,91.83000183105467,330600000.0
2002-02-07,90.73999786376952,93.19000244140624,90.33000183105467,91.81999969482422,283500000.0
2002-02-08,92.26000213623048,92.26000213623048,90.0,91.1500015258789,318300000.0
2002-02-11,,,,,
2002-02-12,,,,,
2002-02-13,,,,,
2002-02-14,99.98999786376952,99.98999786376952,95.30999755859376,95.52999877929688,550400000.0
2002-02-15,98.0,99.45999908447266,97.73999786376952,97.95999908447266,495800000.0
2002-02-18,98.81999969482422,99.52999877929688,97.86000061035156,97.98999786376952,637400000.0
2002-02-19,97.80999755859376,99.76000213623048,97.48999786376952,99.3000030517578,448900000.0
2002-02-20,97.11000061035156,97.62000274658205,96.16999816894533,96.76000213623048,383200000.0
2002-02-21,98.5199966430664,98.75,96.47000122070312,98.6500015258789,416500000.0
2002-02-22,99.11000061035156,99.19000244140624,96.58999633789062,96.79000091552734,464800000.0
2002-02-25,99.0,100.33999633789062,98.2699966430664,99.63999938964844,288200000.0
2002-02-26,100.2300033569336,101.55999755859376,99.4800033569336,100.95999908447266,384800000.0
2002-02-27,102.97000122070312,102.97000122070312,100.11000061035156,100.11000061035156,434800000.0
2002-02-28,102.62000274658205,103.5,102.0,103.3000030517578,427000000.0
2002-03-01,,,,,
2002-03-04,104.41000366210938,106.18000030517578,104.41000366210938,105.51000213623048,376700000.0
2002-03-05,105.51000213623048,106.20999908447266,104.58000183105467,106.20999908447266,533300000.0
2002-03-06,105.56999969482422,106.62000274658205,104.73999786376952,105.23999786376952,662100000.0
2002-03-07,103.6500015258789,106.4000015258789,103.20999908447266,106.13999938964844,491100000.0
2002-03-08,103.04000091552734,104.22000122070312,101.80999755859376,103.61000061035156,410100000.0
2002-03-11,103.08999633789062,103.66999816894533,102.02999877929688,103.4000015258789,328400000.0
2002-03-12,105.56999969482422,105.56999969482422,102.69000244140624,102.69000244140624,404100000.0
2002-03-13,105.94000244140624,106.66999816894533,104.61000061035156,105.01000213623048,330600000.0
2002-03-14,106.91999816894533,106.91999816894533,103.08999633789062,105.51000213623048,407800000.0
2002-03-15,107.05999755859376,108.0500030517578,105.16999816894533,105.5,418500000.0
2002-03-18,107.98999786376952,109.2300033569336,107.20999908447266,109.08000183105467,440500000.0
2002-03-19,110.5999984741211,110.68000030517578,107.9499969482422,108.33999633789062,378100000.0
2002-03-20,110.30999755859376,112.38999938964844,109.61000061035156,111.25,404000000.0
2002-03-21,110.08999633789062,110.80999755859376,108.72000122070312,108.72000122070312,352900000.0
2002-03-22,111.79000091552734,113.33999633789062,109.86000061035156,110.72000122070312,369900000.0
2002-03-25,109.43000030517578,112.66000366210938,109.43000030517578,112.4000015258789,305700000.0
2002-03-26,109.8499984741211,110.1500015258789,108.47000122070312,108.48999786376952,239500000.0
2002-03-27,112.68000030517578,112.9000015258789,110.18000030517578,110.68000030517578,342600000.0
2002-03-28,111.38999938964844,114.33000183105467,111.38999938964844,112.98999786376952,397900000.0
2002-03-29,111.83999633789062,113.1999969482422,111.56999969482422,112.7300033569336,237200000.0
2002-04-01,109.27999877929688,112.52999877929688,109.13999938964844,112.52999877929688,222000000.0
2002-04-02,113.23999786376952,113.23999786376952,108.63999938964844,109.68000030517578,263200000.0
2002-04-03,114.79000091552734,115.01000213623048,112.13999938964844,112.41000366210938,281700000.0
2002-04-04,114.52999877929688,114.91000366210938,113.3499984741211,113.9000015258789,258400000.0
2002-04-05,,,,,
2002-04-08,112.08000183105467,115.44000244140624,112.0500030517578,114.66999816894533,283100000.0
2002-04-09,110.6999969482422,112.55999755859376,110.11000061035156,112.37000274658205,232300000.0
2002-04-10,106.66999816894533,109.88999938964844,106.58999633789062,109.88999938964844,256500000.0
2002-04-11,107.5,109.0,106.30999755859376,107.0500030517578,222600000.0
2002-04-12,109.51000213623048,109.5500030517578,106.58999633789062,106.77999877929688,437100000.0
2002-04-15,112.04000091552734,112.45999908447266,109.80999755859376,110.01000213623048,368100000.0
2002-04-16,112.97000122070312,113.41999816894533,111.52999877929688,112.31999969482422,253800000.0
2002-04-17,116.9000015258789,117.2300033569336,115.18000030517578,115.31999969482422,324100000.0
2002-04-18,117.66000366210938,118.2300033569336,116.0199966430664,116.30999755859376,273300000.0
2002-04-19,115.75,118.01000213623048,115.54000091552734,117.48999786376952,284800000.0
2002-04-22,115.62999725341795,118.61000061035156,114.58000183105467,116.61000061035156,320600000.0
2002-04-23,116.66000366210938,116.9000015258789,114.16999816894533,115.33000183105467,359000000.0
2002-04-24,115.6999969482422,116.87999725341795,114.30999755859376,116.12000274658205,371700000.0
2002-04-25,110.37000274658205,114.13999938964844,110.37000274658205,113.4800033569336,275700000.0
2002-04-26,109.5500030517578,111.02999877929688,108.9800033569336,110.19000244140624,272200000.0
2002-04-29,105.61000061035156,108.76000213623048,104.9800033569336,106.83999633789062,209900000.0
2002-04-30,106.38999938964844,106.81999969482422,104.5500030517578,105.9800033569336,711200000.0
2002-05-01,,,,,
2002-05-02,108.1500015258789,108.33000183105467,106.26000213623048,107.95999908447266,393300000.0
2002-05-03,107.5500030517578,107.94000244140624,104.88999938964844,107.06999969482422,348700000.0
2002-05-06,103.5,105.6500015258789,103.5,105.41999816894533,236700000.0
2002-05-07,103.68000030517578,103.68000030517578,101.52999877929688,101.86000061035156,273500000.0
2002-05-08,106.0199966430664,106.91000366210938,105.06999969482422,105.33999633789062,363200000.0
2002-05-09,104.91999816894533,109.29000091552734,104.91999816894533,108.66999816894533,485100000.0
2002-05-10,102.2300033569336,105.54000091552734,101.55999755859376,104.51000213623048,209400000.0
2002-05-13,102.83000183105467,103.62000274658205,100.56999969482422,101.06999969482422,195700000.0
2002-05-14,105.30999755859376,105.30999755859376,103.83999633789062,104.54000091552734,430000000.0
2002-05-15,108.6500015258789,109.16000366210938,107.0199966430664,107.0199966430664,355700000.0
2002-05-16,108.0500030517578,109.26000213623048,107.76000213623048,108.5,626600000.0
2002-05-17,110.36000061035156,110.79000091552734,109.1999969482422,109.3000030517578,459800000.0
2002-05-20,108.91000366210938,110.7300033569336,108.7699966430664,110.45999908447266,284300000.0
2002-05-21,105.19000244140624,108.58000183105467,105.0,107.9000015258789,298500000.0
2002-05-22,108.76000213623048,108.76000213623048,104.12999725341795,105.20999908447266,210700000.0
2002-05-23,106.38999938964844,108.68000030517578,106.08000183105467,108.0999984741211,259900000.0
2002-05-24,107.83999633789062,108.5500030517578,107.37000274658205,107.51000213623048,236800000.0
2002-05-27,106.05999755859376,108.70999908447266,105.47000122070312,107.27999877929688,237600000.0
2002-05-28,107.36000061035156,107.45999908447266,105.38999938964844,106.8000030517578,198600000.0
2002-05-29,105.6500015258789,106.12999725341795,103.7699966430664,106.05999755859376,299300000.0
2002-05-30,103.27999877929688,105.20999908447266,102.77999877929688,104.41999816894533,232900000.0
2002-05-31,100.8000030517578,103.91999816894533,100.61000061035156,103.18000030517578,264300000.0
2002-06-03,101.93000030517578,102.30999755859376,99.62999725341795,100.54000091552734,232500000.0
2002-06-04,102.06999969482422,102.19000244140624,99.38999938964844,99.91000366210938,262900000.0
2002-06-05,102.29000091552734,103.5199966430664,102.12000274658205,102.9499969482422,466900000.0
2002-06-06,,,,,
2002-06-07,100.37000274658205,100.80999755859376,99.37000274658205,100.16000366210938,625200000.0
2002-06-10,102.4000015258789,102.8499984741211,101.2300033569336,101.37999725341795,891800000.0
2002-06-11,102.66000366210938,102.80999755859376,101.08000183105467,102.13999938964844,668500000.0
2002-06-12,103.13999938964844,103.13999938964844,101.54000091552734,101.86000061035156,383800000.0
2002-06-13,,,,,
2002-06-14,103.0500030517578,104.37999725341795,102.77999877929688,102.8000030517578,400400000.0
2002-06-17,101.38999938964844,103.87999725341795,101.38999938964844,103.33999633789062,418600000.0
2002-06-18,101.4800033569336,103.86000061035156,101.45999908447266,103.41000366210938,415800000.0
2002-06-19,97.43000030517578,102.1999969482422,96.66000366210938,101.12000274658205,410700000.0
2002-06-20,97.47000122070312,97.9000015258789,95.91999816894533,96.62999725341795,618600000.0
2002-06-21,97.72000122070312,98.37000274658205,95.11000061035156,96.2300033569336,539000000.0
2002-06-24,96.58000183105467,97.18000030517578,94.88999938964844,96.36000061035156,360800000.0
2002-06-25,95.29000091552734,98.01000213623048,95.0,97.36000061035156,423500000.0
2002-06-26,88.61000061035156,92.69000244140624,88.23999786376953,92.69000244140624,333600000.0
2002-06-27,89.72000122070312,91.26000213623048,88.80999755859375,90.73999786376952,657200000.0
2002-06-28,93.69000244140624,94.38999938964844,91.27999877929688,91.44000244140624,390600000.0
2002-07-01,,,,,
2002-07-02,94.08000183105467,94.63999938964844,90.94000244140624,91.16000366210938,203100000.0
2002-07-03,94.87000274658205,95.1500015258789,92.3499984741211,93.33000183105467,150500000.0
2002-07-04,96.81999969482422,96.81999969482422,94.94000244140624,95.9800033569336,1161000000.0
2002-07-05,99.33999633789062,100.55999755859376,96.7699966430664,96.7699966430664,712600000.0
2002-07-08,98.66000366210938,101.81999969482422,98.11000061035156,101.77999877929688,671100000.0
2002-07-09,101.0500030517578,101.0500030517578,98.77999877929688,99.3000030517578,1170000000.0
2002-07-10,99.86000061035156,101.06999969482422,99.4000015258789,100.0999984741211,348400000.0
2002-07-11,95.91000366210938,98.2699966430664,95.91000366210938,98.26000213623048,693900000.0
2002-07-12,99.6999969482422,99.79000091552734,97.4800033569336,97.98999786376952,1492700000.0
2002-07-15,98.51000213623048,100.66000366210938,98.0500030517578,99.0199966430664,1416200000.0
2002-07-16,97.02999877929688,99.72000122070312,96.56999969482422,98.79000091552734,1662900000.0
2002-07-17,,,,,
2002-07-18,97.36000061035156,98.16000366210938,96.8499984741211,97.33999633789062,1494400000.0
2002-07-19,94.9000015258789,95.86000061035156,93.58999633789062,95.4800033569336,1767400000.0
2002-07-22,90.70999908447266,92.63999938964844,90.48999786376952,91.1500015258789,1096600000.0
2002-07-23,93.55999755859376,93.55999755859376,89.19000244140625,90.05999755859375,1985400000.0
2002-07-24,90.77999877929688,91.3000030517578,89.83999633789062,91.0,1611600000.0
2002-07-25,90.83999633789062,94.7699966430664,90.83999633789062,94.7699966430664,947800000.0
2002-07-26,87.37999725341797,90.7300033569336,86.19000244140625,89.91999816894531,621000000.0
2002-07-29,87.80000305175781,88.72000122070312,87.05000305175781,88.18000030517578,1670800000.0
2002-07-30,90.9499969482422,91.87000274658205,90.7300033569336,90.77999877929688,1043300000.0
2002-07-31,90.16000366210938,91.4000015258789,90.05000305175781,91.0999984741211,1589300000.0
2002-08-01,88.7699966430664,90.55999755859376,88.05999755859375,90.55999755859376,1042300000.0
2002-08-02,87.80999755859375,88.30999755859375,86.31999969482422,86.94999694824219,1333200000.0
2002-08-05,84.58000183105469,86.66000366210938,84.12999725341797,86.45999908447266,1358200000.0
2002-08-06,84.41999816894531,84.55000305175781,82.6500015258789,82.6500015258789,1132600000.0
2002-08-07,85.0,86.3499984741211,84.76000213623047,85.83000183105469,699400000.0
2002-08-08,85.58000183105469,86.01000213623047,84.68000030517578,85.62999725341797,645800000.0
2002-08-09,86.5999984741211,88.31999969482422,86.51000213623047,87.45999908447266,1157600000.0
2002-08-12,86.91999816894531,87.94999694824219,86.52999877929688,86.79000091552734,580000000.0
2002-08-13,88.80000305175781,88.80999755859375,86.62000274658203,86.8499984741211,506400000.0
2002-08-14,89.19000244140625,89.58999633789062,87.37999725341797,87.56999969482422,575100000.0
2002-08-15,,,,,
2002-08-16,90.20999908447266,91.58999633789062,89.83999633789062,90.94000244140624,551700000.0
2002-08-19,90.16999816894533,91.73999786376952,89.56999969482422,90.87999725341795,889400000.0
2002-08-20,92.72000122070312,93.22000122070312,91.9000015258789,92.16000366210938,1343900000.0
2002-08-21,93.83999633789062,94.0500030517578,91.98999786376952,92.41999816894533,1113600000.0
2002-08-22,93.86000061035156,94.68000030517578,93.5199966430664,94.33999633789062,966000000.0
2002-08-23,93.22000122070312,94.9000015258789,92.97000122070312,94.16000366210938,516800000.0
2002-08-26,92.4000015258789,92.75,91.86000061035156,92.0500030517578,467400000.0
2002-08-27,90.91999816894533,92.7300033569336,90.81999969482422,92.68000030517578,425500000.0
2002-08-28,90.88999938964844,91.93000030517578,90.16000366210938,90.16000366210938,343800000.0
2002-08-29,91.05999755859376,91.05999755859376,89.95999908447266,90.48999786376952,821700000.0
2002-08-30,92.5500030517578,92.5500030517578,90.47000122070312,91.1999969482422,514000000.0
2002-09-02,94.54000091552734,94.54000091552734,92.73999786376952,92.9800033569336,409100000.0
2002-09-03,93.01000213623048,94.9800033569336,92.98999786376952,94.62999725341795,479100000.0
2002-09-04,90.66999816894533,91.4800033569336,89.88999938964844,91.1999969482422,326300000.0
2002-09-05,90.25,91.68000030517578,90.19000244140624,91.66999816894533,302900000.0
2002-09-06,88.76000213623047,90.1500015258789,88.47000122070312,89.5999984741211,381100000.0
2002-09-09,87.58000183105469,89.83000183105469,87.33000183105469,89.55999755859375,646300000.0
2002-09-10,89.66999816894531,89.66999816894531,88.08000183105469,88.08000183105469,343900000.0
2002-09-11,91.13999938964844,91.38999938964844,90.0,90.3000030517578,311200000.0
2002-09-12,93.12999725341795,93.12999725341795,90.86000061035156,91.22000122070312,393000000.0
2002-09-13,90.3000030517578,91.56999969482422,90.08000183105467,91.4000015258789,993300000.0
2002-09-16,88.43000030517578,90.7300033569336,87.94000244140625,90.72000122070312,623800000.0
2002-09-17,91.37000274658205,91.37999725341795,89.08999633789062,89.83999633789062,347300000.0
2002-09-18,88.4000015258789,89.16000366210938,87.80999755859375,88.87000274658203,321100000.0
2002-09-19,88.41000366210938,89.88999938964844,88.13999938964844,88.55000305175781,260000000.0
2002-09-20,,,,,
2002-09-23,85.18000030517578,86.95999908447266,84.88999938964844,86.83000183105469,280600000.0
2002-09-24,84.38999938964844,85.01000213623047,83.5,83.62000274658203,375600000.0
2002-09-25,82.5999984741211,84.05000305175781,81.86000061035156,84.01000213623047,306200000.0
2002-09-26,83.23999786376953,84.9800033569336,82.80000305175781,84.55000305175781,455600000.0
2002-09-27,83.43000030517578,84.52999877929688,83.05000305175781,83.56999969482422,910800000.0
2002-09-30,81.37000274658203,81.5999984741211,80.43000030517578,81.08999633789062,340400000.0
2002-10-01,82.02999877929688,82.05999755859375,80.19999694824219,80.30999755859375,320100000.0
2002-10-02,81.5,83.93000030517578,81.25,83.9000015258789,579300000.0
2002-10-03,,,,,
2002-10-04,81.91000366210938,82.43000030517578,80.16999816894531,80.80000305175781,638500000.0
2002-10-07,78.83000183105469,81.02999877929688,78.80000305175781,81.02999877929688,461100000.0
2002-10-08,79.88999938964844,79.88999938964844,78.37000274658203,78.73999786376953,382500000.0
2002-10-09,78.0199966430664,80.1500015258789,77.83999633789062,80.1500015258789,355500000.0
2002-10-10,73.3499984741211,77.30999755859375,73.3499984741211,76.86000061035156,475300000.0
2002-10-11,73.86000061035156,76.04000091552734,72.37999725341797,75.83000183105469,472700000.0
2002-10-14,77.2699966430664,77.66999816894531,75.95999908447266,76.08999633789062,390700000.0
2002-10-15,79.20999908447266,79.8499984741211,77.05000305175781,78.11000061035156,557100000.0
2002-10-16,80.0999984741211,80.69999694824219,79.33999633789062,80.68000030517578,896300000.0
2002-10-17,81.16000366210938,81.58999633789062,78.7300033569336,79.75,1002400000.0
2002-10-18,84.5,84.97000122070312,82.7300033569336,83.2300033569336,852700000.0
2002-10-21,82.11000061035156,84.16000366210938,82.11000061035156,83.9000015258789,1380000000.0
2002-10-22,80.33999633789062,83.81999969482422,79.4800033569336,83.77999877929688,821700000.0
2002-10-23,82.7699966430664,82.77999877929688,79.23999786376953,80.52999877929688,1252700000.0
2002-10-24,82.4800033569336,83.94000244140625,81.87999725341797,83.30999755859375,1389400000.0
2002-10-25,82.6500015258789,83.51000213623047,81.33999633789062,81.3499984741211,728200000.0
2002-10-28,85.61000061035156,85.88999938964844,83.7699966430664,84.0999984741211,924100000.0
2002-10-29,84.93000030517578,86.2300033569336,84.81999969482422,85.20999908447266,1314200000.0
2002-10-30,82.97000122070312,84.86000061035156,82.16999816894531,84.80999755859375,1065800000.0
2002-10-31,83.0999984741211,84.56999969482422,82.31999969482422,83.79000091552734,755300000.0
2002-11-01,81.6500015258789,82.9000015258789,81.43000030517578,82.20999908447266,625200000.0
2002-11-04,85.04000091552734,85.04000091552734,83.05000305175781,83.51000213623047,1487600000.0
2002-11-05,84.01000213623047,85.29000091552734,83.47000122070312,85.02999877929688,971300000.0
2002-11-06,86.4000015258789,86.51000213623047,85.0199966430664,85.20999908447266,987000000.0
2002-11-07,86.25,87.20999908447266,85.2300033569336,85.83000183105469,571800000.0
2002-11-08,85.44999694824219,85.44999694824219,83.95999908447266,84.47000122070312,471700000.0
2002-11-11,83.1500015258789,84.70999908447266,82.70999908447266,84.70999908447266,420700000.0
2002-11-12,82.73999786376953,83.05000305175781,81.25,81.41999816894531,640700000.0
2002-11-13,82.6500015258789,83.2699966430664,81.69000244140625,82.94000244140625,458200000.0
2002-11-14,82.41999816894531,83.4000015258789,82.19000244140625,82.97000122070312,366400000.0
2002-11-15,85.26000213623047,85.33999633789062,84.19000244140625,84.69999694824219,807400000.0
2002-11-18,84.4800033569336,85.94000244140625,84.25,85.25,443900000.0
2002-11-19,85.05999755859375,85.23999786376953,83.94000244140625,83.97000122070312,1299100000.0
2002-11-20,86.5,86.63999938964844,84.41000366210938,84.75,853900000.0
2002-11-21,87.6500015258789,88.8499984741211,87.56999969482422,88.27999877929688,572100000.0
2002-11-22,87.97000122070312,89.51000213623047,87.91999816894531,89.47000122070312,461600000.0
2002-11-25,89.68000030517578,89.81999969482422,88.2300033569336,88.30000305175781,1195400000.0
2002-11-26,89.11000061035156,89.79000091552734,88.47000122070312,89.62999725341797,1145300000.0
2002-11-27,89.87000274658203,90.0199966430664,88.05000305175781,88.08000183105469,441300000.0
2002-11-28,90.72000122070312,92.1999969482422,90.61000061035156,91.33000183105467,522000000.0
2002-11-29,92.0500030517578,92.0500030517578,90.51000213623048,91.38999938964844,377200000.0
2002-12-02,92.66999816894533,92.8499984741211,91.30999755859376,92.01000213623048,466500000.0
2002-12-03,93.5199966430664,93.68000030517578,92.22000122070312,92.70999908447266,622600000.0
2002-12-04,90.62000274658205,92.01000213623048,90.44000244140624,91.91999816894533,381300000.0
2002-12-05,91.68000030517578,91.69000244140624,89.7699966430664,90.76000213623048,315400000.0
2002-12-06,91.02999877929688,91.70999908447266,90.27999877929688,90.8000030517578,410200000.0
2002-12-09,89.83999633789062,91.58999633789062,89.36000061035156,91.3000030517578,667600000.0
2002-12-10,89.0199966430664,89.4000015258789,88.0,88.18000030517578,441000000.0
2002-12-11,88.51000213623047,89.66999816894531,88.13999938964844,89.37000274658203,559400000.0
2002-12-12,90.80999755859376,90.80999755859376,88.91999816894531,89.12000274658203,892500000.0
2002-12-13,89.80999755859375,90.26000213623048,88.9000015258789,90.04000091552734,323500000.0
2002-12-16,87.72000122070312,88.76000213623047,87.5,88.51000213623047,654700000.0
2002-12-17,89.37000274658203,89.51000213623047,88.97000122070312,89.22000122070312,894600000.0
2002-12-18,90.05000305175781,90.41999816894533,88.16000366210938,88.5999984741211,969500000.0
2002-12-19,,,,,
2002-12-20,90.19000244140624,90.58999633789062,89.22000122070312,89.45999908447266,705300000.0
2002-12-23,87.97000122070312,90.72000122070312,87.79000091552734,90.52999877929688,465600000.0
2002-12-24,86.30999755859375,88.1500015258789,85.81999969482422,87.62000274658203,410400000.0
2002-12-25,,,,,
2002-12-26,85.58999633789062,86.58999633789062,84.91000366210938,85.91999816894531,533500000.0
2002-12-27,83.72000122070312,85.1500015258789,83.54000091552734,83.83999633789062,528400000.0
2002-12-30,79.87000274658203,83.19999694824219,78.0999984741211,83.19999694824219,350700000.0
2002-12-31,,,,,
2003-01-01,,,,,
2003-01-02,80.72000122070312,81.0,79.29000091552734,80.58999633789062,398200000.0
2003-01-03,84.1500015258789,84.31999969482422,82.56999969482422,82.86000061035156,631700000.0
2003-01-06,84.91999816894531,85.06999969482422,83.69000244140625,84.6500015258789,327800000.0
2003-01-07,83.02999877929688,86.5999984741211,83.01000213623047,86.55000305175781,316700000.0
2003-01-08,82.97000122070312,84.1500015258789,82.83000183105469,83.56999969482422,246800000.0
2003-01-09,80.04000091552734,82.0,80.04000091552734,81.87999725341797,275400000.0
2003-01-10,79.93000030517578,81.95999908447266,78.61000061035156,81.79000091552734,334200000.0
2003-01-13,82.58000183105469,82.58000183105469,79.38999938964844,79.76000213623047,562100000.0
2003-01-14,82.79000091552734,83.1500015258789,81.45999908447266,82.23999786376953,389800000.0
2003-01-15,82.5199966430664,84.0,81.86000061035156,83.62000274658203,307400000.0
2003-01-16,82.58000183105469,82.69999694824219,80.83000183105469,81.3499984741211,238200000.0
2003-01-17,80.95999908447266,82.66999816894531,80.95999908447266,81.44999694824219,193600000.0
2003-01-20,80.72000122070312,80.76000213623047,79.62999725341797,79.81999969482422,238700000.0
2003-01-21,80.5,80.93000030517578,79.3499984741211,80.87999725341797,193900000.0
2003-01-22,79.2300033569336,80.37000274658203,78.5199966430664,79.73999786376953,290800000.0
2003-01-23,79.56999969482422,79.83000183105469,78.22000122070312,79.20999908447266,293300000.0
2003-01-24,77.54000091552734,80.22000122070312,76.94000244140625,79.62999725341797,198200000.0
2003-01-27,75.44999694824219,76.06999969482422,74.7300033569336,76.06999969482422,167100000.0
2003-01-28,76.45999908447266,76.45999908447266,74.97000122070312,75.13999938964844,138900000.0
2003-01-29,74.1500015258789,76.6500015258789,73.83000183105469,76.5199966430664,320000000.0
2003-01-30,75.22000122070312,75.48999786376953,74.44000244140625,74.91999816894531,252900000.0
2003-01-31,,,,,
2003-02-03,76.30000305175781,76.66000366210938,74.45999908447266,75.25,174900000.0
2003-02-04,76.69999694824219,76.93000030517578,75.73999786376953,76.5,390100000.0
2003-02-05,76.2300033569336,77.08000183105469,75.55999755859375,75.95999908447266,444200000.0
2003-02-06,74.73999786376953,76.56999969482422,74.31999969482422,76.37000274658203,214000000.0
2003-02-07,73.16999816894531,74.5,72.30000305175781,74.48999786376953,198200000.0
2003-02-10,73.16000366210938,73.4800033569336,72.44000244140625,72.5999984741211,201400000.0
2003-02-11,73.01000213623047,74.26000213623047,71.08999633789062,73.8499984741211,260200000.0
2003-02-12,74.0199966430664,74.0199966430664,72.55000305175781,72.62000274658203,148900000.0
2003-02-13,72.91999816894531,74.33000183105469,72.5,74.2699966430664,177300000.0
2003-02-14,72.86000061035156,73.11000061035156,71.79000091552734,72.81999969482422,253800000.0
2003-02-17,76.31999969482422,76.4000015258789,74.54000091552734,74.83999633789062,357500000.0
2003-02-18,76.55000305175781,76.93000030517578,75.23999786376953,76.38999938964844,270300000.0
2003-02-19,76.22000122070312,78.3499984741211,76.16000366210938,77.80000305175781,254800000.0
2003-02-20,76.88999938964844,77.0,75.87999725341797,76.31999969482422,655600000.0
2003-02-21,76.61000061035156,76.83999633789062,75.7300033569336,76.83999633789062,531800000.0
2003-02-24,78.31999969482422,78.7699966430664,77.30999755859375,77.30999755859375,303800000.0
2003-02-25,75.12999725341797,76.8499984741211,75.12999725341797,76.76000213623047,254600000.0
2003-02-26,74.83000183105469,75.83000183105469,74.6500015258789,75.4000015258789,314000000.0
2003-02-27,73.80000305175781,74.20999908447266,72.93000030517578,73.5999984741211,218400000.0
2003-02-28,72.8499984741211,74.51000213623047,72.55999755859375,74.27999877929688,249500000.0
2003-03-03,74.87000274658203,74.91999816894531,73.18000030517578,73.31999969482422,234400000.0
2003-03-04,73.06999969482422,73.7300033569336,72.5999984741211,73.6500015258789,197600000.0
2003-03-05,70.94999694824219,71.87000274658203,70.61000061035156,71.83000183105469,319600000.0
2003-03-06,70.37000274658203,71.58000183105469,69.87999725341797,71.56999969482422,246300000.0
2003-03-07,69.33000183105469,70.56999969482422,68.9800033569336,69.44999694824219,216700000.0
2003-03-10,69.26000213623047,69.69999694824219,68.81999969482422,69.31999969482422,237600000.0
2003-03-11,67.79000091552734,68.62000274658203,67.54000091552734,67.66999816894531,255800000.0
2003-03-12,67.6500015258789,68.05999755859375,66.76000213623047,67.6500015258789,354500000.0
2003-03-13,67.83999633789062,67.83999633789062,65.41999816894531,67.52999877929688,286000000.0
2003-03-14,68.51000213623047,69.94999694824219,68.08000183105469,69.80999755859375,373300000.0
2003-03-17,65.63999938964844,68.27999877929688,65.25,68.27999877929688,289100000.0
2003-03-18,68.48999786376953,68.7699966430664,67.12000274658203,68.5,269000000.0
2003-03-19,69.05000305175781,69.70999908447266,68.12000274658203,68.16000366210938,257000000.0
2003-03-20,72.4000015258789,72.43000030517578,69.87000274658203,70.62999725341797,597500000.0
2003-03-21,73.37000274658203,73.51000213623047,71.9800033569336,72.5199966430664,409900000.0
2003-03-24,72.58000183105469,73.76000213623047,72.33000183105469,73.76000213623047,404900000.0
