Total_n,Quantile,Threshold,n_exceedances,mean,std,skewness,kurtosis,L1,L2,tau3_Lskewness,tau4_Lkurtosis,GPD_shape_Lmoment,GPD_scale_Lmoment,GPD_shape_MLE,GPD_scale_MLE,AD_stat_Lmoment,Bootstrap_pval_Lmoment,AD_stat_MLE,Bootstrap_pval_MLE,LogL_Lmoment,LogL_MLE,AIC_Lmoment,BIC_Lmoment,AIC_MLE,BIC_MLE,Ticker,Sector,Name
3886,0.99,0.08191825107132765,39,0.03244696930244252,0.029489182616351507,0.5943689440745505,1.83519913203389,0.03244696930244252,0.01673438146233187,0.21192700467034917,-0.05605253819988747,-0.3005288145122421,0.050067663033629285,-0.7520961885895291,0.06645223855147862,2.659089612787369,0.038,4.716284305629038,0.004,94.60736650145218,96.07114136623312,-185.21473300290435,-181.88760971064505,-188.14228273246624,-184.81515944020694,000080.KS,Consumer_Staples,HiteJinro
5459,0.0,0.0,5459,0.01804783419120994,0.016241649553218523,3.561906091741845,27.740663611125136,0.018047834191209935,0.007558368554385845,0.2966664002978726,0.21210057062102958,-0.08483353858873229,0.017094742092255658,-0.041514533529747474,0.01876926694569272,209.08067219001987,0.0,143.6869586298526,0.0,-inf,16469.583416825604,inf,inf,-32935.16683365121,-32921.956791847646,000100.KS,Health_Care,Yuhan
5459,0.5,0.014434939168063468,2729,0.013923469086868619,0.01729529795657729,4.209877978510951,30.606423338270414,0.013923469086868619,0.007317441063375442,0.40848252962873216,0.25406228404582937,0.1600641712933586,0.011308578491004915,0.1320124534445138,0.012035282280298645,8.75949657460933,0.0,4.096081215191589,0.004,8970.116688992775,8972.761228015821,-17936.23337798555,-17924.409996944134,-17941.522456031642,-17929.699074990225,000100.KS,Health_Care,Yuhan
5459,0.55,0.01600031412662835,2456,0.013820892172669406,0.017634246823573264,4.210163617995343,29.995229954530966,0.013820892172669406,0.007405857635835514,0.4165954539644594,0.2591032100104459,0.17632864851735225,0.011124382054882228,0.15533225231065995,0.011619846414312369,4.176161131021672,0.012,2.0725619222716887,0.084,8102.875138346717,8103.996366451222,-16201.750276693434,-16190.1376981149,-16203.992732902443,-16192.38015432391,000100.KS,Health_Care,Yuhan
5459,0.6,0.01745800466258847,2184,0.013991166159808277,0.018048360191874415,4.192154671438714,29.144162031711502,0.013991166159808277,0.007530622363860702,0.4233408917780233,0.2655804537392115,0.18971047406412975,0.011046358492390074,0.16334610318039414,0.011647857877610145,4.631969415635922,0.002,2.1293932046892223,0.07,7182.38682989197,7183.853770068301,-14360.77365978394,-14349.39583311021,-14363.707540136602,-14352.329713462872,000100.KS,Health_Care,Yuhan
5459,0.65,0.019205857996103467,1911,0.01411795031359413,0.01855068823756796,4.158865407448628,28.06526451544327,0.01411795031359413,0.007687088160402071,0.43174028529543584,0.27230766484200825,0.2061972125240505,0.010945842027550765,0.1798186261875481,0.011519185773664863,3.590179241906071,0.01,1.6674546582253242,0.164,6274.488506231124,6275.652167544968,-12544.977012462248,-12533.866248573768,-12547.304335089935,-12536.193571201455,000100.KS,Health_Care,Yuhan
5459,0.7,0.0211276228733378,1638,0.01438786811444103,0.019178364962943454,4.100707663734002,26.67197215127773,0.01438786811444103,0.007896708874393005,0.4405805824678909,0.280278230998897,0.22334172160816546,0.010896323961712914,0.19278203906651076,0.011550256905787586,3.5653391466532867,0.01,1.584537661422928,0.162,5352.091971763808,5353.377338134833,-10700.183943527616,-10689.38148099879,-10702.754676269666,-10691.95221374084,000100.KS,Health_Care,Yuhan
5459,0.75,0.023442240524630967,1365,0.014721823142005184,0.01997973043321304,4.0108505705942274,24.900442146768142,0.014721823142005184,0.008176345267291989,0.452100509338924,0.28774437020396343,0.24536974246981008,0.01082627491892379,0.21147880306103256,0.011545080135105586,3.375161741933425,0.01,1.5383919795915517,0.15,4434.956616224594,4436.230510679402,-8865.913232449187,-8855.47541303395,-8868.461021358804,-8858.023201943566,000100.KS,Health_Care,Yuhan
5459,0.8,0.026338937484425295,1092,0.015139099222165607,0.02106897242388074,3.8627183064010833,22.551646726438076,0.015139099222165607,0.00860157168869746,0.4611215827103286,0.2975374694413112,0.26237703464749174,0.01102472564763455,0.24590396791605876,0.01137668828141799,1.1818132034227347,0.282,0.789461520895884,0.484,3527.2997069473927,3527.530120483925,-7050.599413894785,-7040.607881582176,-7051.06024096785,-7041.068708655241,000100.KS,Health_Care,Yuhan
5459,0.85,0.030011308647832267,819,0.015963581140172312,0.02259634148652406,3.642289458726562,19.544257873224044,0.01596358114017231,0.009224514161981853,0.4747998126064536,0.31048166520046033,0.2877674883001972,0.011249365702657237,0.2756986936411506,0.011552254518931234,0.9950502913486616,0.33,0.7879203530449104,0.468,2608.5331651954457,2608.652091829552,-5213.066330390891,-5203.650162223185,-5213.304183659104,-5203.888015491398,000100.KS,Health_Care,Yuhan
5459,0.9,0.03509127752858668,546,0.017697691724441578,0.025008581848405046,3.276376833809076,15.47001482427888,0.017697691724441578,0.010308235748248528,0.4930820729096698,0.32981162070170483,0.3209778132256788,0.011752350685670722,0.2945931289418021,0.012509438924575473,1.8501152238064833,0.116,1.2517343433552242,0.198,1684.922941209003,1685.357646938533,-3365.845882418006,-3357.240644466516,-3366.715293877066,-3358.110055925576,000100.KS,Health_Care,Yuhan
5459,0.95,0.045125404675447275,273,0.020933508261765415,0.02983088626726514,2.5393345155508853,9.48771434891307,0.020933508261765408,0.012962953410861604,0.5196498923880136,0.3039991380957072,0.3678147709968211,0.01337573782782152,0.4329525429080412,0.012517756024395935,0.6706946979819577,0.588,0.46371247204569954,0.8,804.4045987094821,804.7195397891269,-1604.8091974189642,-1597.5902538285943,-1605.4390795782538,-1598.2201359878839,000100.KS,Health_Care,Yuhan
5459,0.99,0.07318752289413782,55,0.04042591844926577,0.03719110970951572,0.8283734864035586,2.6547351780492012,0.040425918449265776,0.020680439125615336,0.2547343529854039,0.010732082362814603,-0.18792578722560185,0.053750394147102885,-0.21269209271157213,0.04953815876437434,1.9668977329046342,0.082,1.6292003633907441,0.13,121.50641831277827,121.97437568136529,-239.01283662555653,-234.9981702550916,-239.94875136273058,-235.93408499226564,000100.KS,Health_Care,Yuhan
5273,0.0,0.0,5273,0.02250972236932095,0.02798690020892592,11.679064704619362,277.25343409071394,0.02250972236932095,0.010300709300265014,0.38120616132327023,0.2841529177868078,0.10398048313961793,0.017499571071277288,0.047940379669493244,0.02135343020870605,264.77998811130783,0.0,145.54412651804523,0.0,14684.61713959242,14756.717283246842,-29365.23427918484,-29352.09356970578,-29509.434566493685,-29496.293857014625,000120.KS,Industrials,CJ Logistics
5273,0.5,0.01642073021232741,2636,0.019706478087543305,0.034276490187020246,11.54752992742193,227.13739568821774,0.019706478087543305,0.01133436369338512,0.4861015336067452,0.31727572483029987,0.3083938684242775,0.013260357402662033,0.2521793905666725,0.014492820725439101,7.440770080930179,0.0,2.4951730316952307,0.048,7855.758041676761,7860.421513922936,-15707.516083353523,-15695.762047562279,-15716.843027845873,-15705.088992054629,000120.KS,Industrials,CJ Logistics
5273,0.55,0.01829319526693187,2373,0.019914905285526877,0.035519786325436474,11.367418718711669,216.10337072436923,0.01991490528552688,0.011670106696058896,0.4918019669762525,0.3188544306730049,0.31867896105028076,0.013368333586156455,0.2809763414978242,0.014110283990835566,2.189627882469267,0.078,0.7068039726896131,0.518,7069.634943285932,7071.180574633403,-14135.269886571865,-14123.726066058993,-14138.361149266806,-14126.817328753934,000120.KS,Industrials,CJ Logistics
5273,0.6,0.020070764082853836,2109,0.02052126660389658,0.0369928476415844,11.145978088053553,203.7705298860916,0.02052126660389658,0.01208722805303458,0.4961655695788959,0.3201880224932822,0.32649909787335746,0.013623567527030183,0.28905437495285036,0.014375608916330364,1.983247565534839,0.114,0.7317409133561341,0.532,6226.80645325836,6228.145132463512,-12449.61290651672,-12438.304968155762,-12452.290264927024,-12440.982326566065,000120.KS,Industrials,CJ Logistics
5273,0.65,0.022223216220309157,1846,0.021138423901673125,0.03875397709965074,10.878879874939956,190.13270478754856,0.02113842390167312,0.01260461147064148,0.49912802051368815,0.3210952306562069,0.33178224590227584,0.014050772841678986,0.3099848292872603,0.014407579274556772,0.3874124894139186,0.848,0.19647121608431917,0.996,5408.455157585539,5408.752923577134,-10812.910315171079,-10801.868762340953,-10813.505847154269,-10802.464294324143,000120.KS,Industrials,CJ Logistics
5273,0.7,0.024571242437956036,1582,0.022129934878231727,0.04091991669462198,10.557565398940362,174.9915644590982,0.02212993487823173,0.013253866994772262,0.5009910562023582,0.322132682039925,0.335094047715142,0.014672108665051975,0.3169913992756489,0.014933100801881507,0.2778355195309814,0.968,0.2135702303060043,0.98,4567.417056138007,4567.573323232647,-9130.834112276014,-9120.10122197936,-9131.146646465295,-9120.41375616864,000120.KS,Industrials,CJ Logistics
